#,ACT-Scene,Text
603,ACT II - Scene I,"ng, swearing, quarrelling,
    Drabbing. You may go so far.
  Rey. My lo"
604,ACT II - Scene I,"rd, that would dishonour him.
  Pol. Faith, no, as you may season it in "
605,ACT II - Scene I,"the charge.
    You must not put another scandal on him,
    That he is "
606,ACT II - Scene I,"open to incontinency.
    That's not my meaning. But breathe his faults "
607,ACT II - Scene I,"so quaintly
    That they may seem the taints of liberty,
    The flash "
608,ACT II - Scene I,"and outbreak of a fiery mind,
    A savageness in unreclaimed blood,
   "
609,ACT II - Scene I," Of general assault.  
  Rey. But, my good lord-
  Pol. Wherefore should"
610,ACT II - Scene I," you do this?
  Rey. Ay, my lord,
    I would know that.
  Pol. Marry, s"
611,ACT II - Scene I,"ir, here's my drift,
    And I believe it is a fetch of warrant.
    You"
612,ACT II - Scene I," laying these slight sullies on my son
    As 'twere a thing a little so"
613,ACT II - Scene I,"il'd i' th' working,
    Mark you,
    Your party in converse, him you w"
614,ACT II - Scene I,"ould sound,
    Having ever seen in the prenominate crimes
    The youth"
615,ACT II - Scene I," you breathe of guilty, be assur'd
    He closes with you in this conseq"
616,ACT II - Scene I,"uence:
    'Good sir,' or so, or 'friend,' or 'gentleman'-
    According"
617,ACT II - Scene I," to the phrase or the addition
    Of man and country-
  Rey. Very good,"
618,ACT II - Scene I," my lord.
  Pol. And then, sir, does 'a this- 'a does- What was I about "
619,ACT II - Scene I,"to say?
    By the mass, I was about to say something! Where did I leave"
620,ACT II - Scene I,"?
  Rey. At 'closes in the consequence,' at 'friend or so,' and  
    ge"
621,ACT II - Scene I,"ntleman.'
  Pol. At 'closes in the consequence'- Ay, marry!
    He close"
622,ACT II - Scene I,"s thus: 'I know the gentleman.
    I saw him yesterday, or t'other day,
"
623,ACT II - Scene I,"    Or then, or then, with such or such; and, as you say,
    There was "
624,ACT II - Scene I,"'a gaming; there o'ertook in's rouse;
    There falling out at tennis'; "
625,ACT II - Scene I,"or perchance,
    'I saw him enter such a house of sale,'
    Videlicet,"
626,ACT II - Scene I," a brothel, or so forth.
    See you now-
    Your bait of falsehood tak"
627,ACT II - Scene I,"es this carp of truth;
    And thus do we of wisdom and of reach,
    Wi"
628,ACT II - Scene I,"th windlasses and with assays of bias,
    By indirections find directio"
629,ACT II - Scene I,"ns out.
    So, by my former lecture and advice,
    Shall you my son. Y"
630,ACT II - Scene I,"ou have me, have you not
  Rey. My lord, I have.
  Pol. God b' wi' ye, f"
631,ACT II - Scene I,"are ye well!
  Rey. Good my lord!                                    [Go"
632,ACT II - Scene I,"ing.]
  Pol. Observe his inclination in yourself.  
  Rey. I shall, my l"
633,ACT II - Scene I,"ord.
  Pol. And let him ply his music.
  Rey. Well, my lord.
  Pol. Fare"
634,ACT II - Scene I,"well!
                                                  Exit Reynaldo.

"
635,ACT II - Scene I,"                       Enter Ophelia.

    How now, Ophelia? What's the "
636,ACT II - Scene I,"matter?
  Oph. O my lord, my lord, I have been so affrighted!
  Pol. Wit"
637,ACT II - Scene I,"h what, i' th' name of God I
  Oph. My lord, as I was sewing in my close"
638,ACT II - Scene I,"t,
    Lord Hamlet, with his doublet all unbrac'd,
    No hat upon his h"
639,ACT II - Scene I,"ead, his stockings foul'd,
    Ungart'red, and down-gyved to his ankle;
"
640,ACT II - Scene I,"    Pale as his shirt, his knees knocking each other,
    And with a loo"
641,ACT II - Scene I,"k so piteous in purport
    As if he had been loosed out of hell
    To "
642,ACT II - Scene I,"speak of horrors- he comes before me.
  Pol. Mad for thy love?  
  Oph. "
643,ACT II - Scene I,"My lord, I do not know,
    But truly I do fear it.
  Pol. What said he?"
644,ACT II - Scene I,"
  Oph. He took me by the wrist and held me hard;
    Then goes he to th"
645,ACT II - Scene I,"e length of all his arm,
    And, with his other hand thus o'er his brow"
646,ACT II - Scene I,",
    He falls to such perusal of my face
    As he would draw it. Long "
647,ACT II - Scene I,"stay'd he so.
    At last, a little shaking of mine arm,
    And thrice "
648,ACT II - Scene I,"his head thus waving up and down,
    He rais'd a sigh so piteous and pr"
649,ACT II - Scene I,"ofound
    As it did seem to shatter all his bulk
    And end his being."
650,ACT II - Scene I," That done, he lets me go,
    And with his head over his shoulder turn'"
651,ACT II - Scene I,"d
    He seem'd to find his way without his eyes,
    For out o' doors h"
652,ACT II - Scene I,"e went without their help
    And to the last bended their light on me.
"
653,ACT II - Scene I,"  Pol. Come, go with me. I will go seek the King.
    This is the very e"
654,ACT II - Scene I,"cstasy of love,
    Whose violent property fordoes itself  
    And lead"
655,ACT II - Scene I,"s the will to desperate undertakings
    As oft as any passion under hea"
656,ACT II - Scene I,"ven
    That does afflict our natures. I am sorry.
    What, have you gi"
657,ACT II - Scene I,"ven him any hard words of late?
  Oph. No, my good lord; but, as you did"
658,ACT II - Scene I," command,
    I did repel his letters and denied
    His access to me.
 "
659,ACT II - Scene I," Pol. That hath made him mad.
    I am sorry that with better heed and j"
660,ACT II - Scene I,"udgment
    I had not quoted him. I fear'd he did but trifle
    And mea"
661,ACT II - Scene I,"nt to wrack thee; but beshrew my jealousy!
    By heaven, it is as prope"
662,ACT II - Scene I,"r to our age
    To cast beyond ourselves in our opinions
    As it is c"
663,ACT II - Scene I,"ommon for the younger sort
    To lack discretion. Come, go we to the Ki"
664,ACT II - Scene I,"ng.
    This must be known; which, being kept close, might move
    More"
665,ACT II - Scene I," grief to hide than hate to utter love.
    Come.
                      "
666,ACT II - Scene I,"                                   Exeunt.

Scene II.
Elsinore. A room i"
666,ACT II - Scene II,"                                   Exeunt.

Scene II.
Elsinore. A room i"
667,ACT II - Scene II,"n the Castle.

Flourish. [Enter King and Queen, Rosencrantz and Guildens"
668,ACT II - Scene II,"tern, cum aliis.

  King. Welcome, dear Rosencrantz and Guildenstern.
  "
669,ACT II - Scene II,"  Moreover that we much did long to see you,
    The need we have to use"
670,ACT II - Scene II," you did provoke
    Our hasty sending. Something have you heard
    Of "
671,ACT II - Scene II,"Hamlet's transformation. So I call it,
    Sith nor th' exterior nor the"
672,ACT II - Scene II," inward man
    Resembles that it was. What it should be,
    More than "
673,ACT II - Scene II,"his father's death, that thus hath put him
    So much from th' understa"
674,ACT II - Scene II,"nding of himself,
    I cannot dream of. I entreat you both
    That, be"
675,ACT II - Scene II,"ing of so young clays brought up with him,
    And since so neighbour'd "
676,ACT II - Scene II,"to his youth and haviour,
    That you vouchsafe your rest here in our c"
677,ACT II - Scene II,"ourt
    Some little time; so by your companies
    To draw him on to pl"
678,ACT II - Scene II,"easures, and to gather
    So much as from occasion you may glean,  
   "
679,ACT II - Scene II," Whether aught to us unknown afflicts him thus
    That, open'd, lies wi"
680,ACT II - Scene II,"thin our remedy.
  Queen. Good gentlemen, he hath much talk'd of you,
  "
681,ACT II - Scene II,"  And sure I am two men there are not living
    To whom he more adheres"
682,ACT II - Scene II,". If it will please you
    To show us so much gentry and good will
    "
683,ACT II - Scene II,"As to expend your time with us awhile
    For the supply and profit of o"
684,ACT II - Scene II,"ur hope,
    Your visitation shall receive such thanks
    As fits a kin"
685,ACT II - Scene II,"g's remembrance.
  Ros. Both your Majesties
    Might, by the sovereign "
686,ACT II - Scene II,"power you have of us,
    Put your dread pleasures more into command
   "
687,ACT II - Scene II," Than to entreaty.
  Guil. But we both obey,
    And here give up oursel"
688,ACT II - Scene II,"ves, in the full bent,
    To lay our service freely at your feet,
    T"
689,ACT II - Scene II,"o be commanded.
  King. Thanks, Rosencrantz and gentle Guildenstern.
  Q"
690,ACT II - Scene II,"ueen. Thanks, Guildenstern and gentle Rosencrantz.  
    And I beseech y"
691,ACT II - Scene II,"ou instantly to visit
    My too much changed son.- Go, some of you,
   "
692,ACT II - Scene II," And bring these gentlemen where Hamlet is.
  Guil. Heavens make our pre"
693,ACT II - Scene II,"sence and our practices
    Pleasant and helpful to him!
  Queen. Ay, am"
694,ACT II - Scene II,"en!
                 Exeunt Rosencrantz and Guildenstern, [with some
   "
695,ACT II - Scene II,"                                                 Attendants].

         "
696,ACT II - Scene II,"                Enter Polonius.

  Pol. Th' ambassadors from Norway, my "
697,ACT II - Scene II,"good lord,
    Are joyfully return'd.
  King. Thou still hast been the f"
698,ACT II - Scene II,"ather of good news.
  Pol. Have I, my lord? Assure you, my good liege,
 "
699,ACT II - Scene II,"   I hold my duty as I hold my soul,
    Both to my God and to my gracio"
700,ACT II - Scene II,"us king;
    And I do think- or else this brain of mine
    Hunts not th"
701,ACT II - Scene II,"e trail of policy so sure
    As it hath us'd to do- that I have found  "
702,ACT II - Scene II,"
    The very cause of Hamlet's lunacy.
  King. O, speak of that! That d"
703,ACT II - Scene II,"o I long to hear.
  Pol. Give first admittance to th' ambassadors.
    M"
704,ACT II - Scene II,"y news shall be the fruit to that great feast.
  King. Thyself do grace "
705,ACT II - Scene II,"to them, and bring them in.
                                            "
706,ACT II - Scene II,"    [Exit Polonius.]
    He tells me, my dear Gertrude, he hath found
  "
707,ACT II - Scene II,"  The head and source of all your son's distemper.
  Queen. I doubt it i"
708,ACT II - Scene II,"s no other but the main,
    His father's death and our o'erhasty marria"
709,ACT II - Scene II,"ge.
  King. Well, we shall sift him.

              Enter Polonius, Volt"
710,ACT II - Scene II,"emand, and Cornelius.

    Welcome, my good friends.
    Say, Voltemand,"
711,ACT II - Scene II," what from our brother Norway?
  Volt. Most fair return of greetings and"
712,ACT II - Scene II," desires.
    Upon our first, he sent out to suppress
    His nephew's l"
713,ACT II - Scene II,"evies; which to him appear'd
    To be a preparation 'gainst the Polack,"
714,ACT II - Scene II,"  
    But better look'd into, he truly found
    It was against your Hi"
715,ACT II - Scene II,"ghness; whereat griev'd,
    That so his sickness, age, and impotence
  "
716,ACT II - Scene II,"  Was falsely borne in hand, sends out arrests
    On Fortinbras; which "
717,ACT II - Scene II,"he, in brief, obeys,
    Receives rebuke from Norway, and, in fine,
    "
718,ACT II - Scene II,"Makes vow before his uncle never more
    To give th' assay of arms agai"
719,ACT II - Scene II,"nst your Majesty.
    Whereon old Norway, overcome with joy,
    Gives h"
720,ACT II - Scene II,"im three thousand crowns in annual fee
    And his commission to employ "
721,ACT II - Scene II,"those soldiers,
    So levied as before, against the Polack;
    With an"
722,ACT II - Scene II," entreaty, herein further shown,
                                       "
723,ACT II - Scene II,"         [Gives a paper.]
    That it might please you to give quiet pas"
724,ACT II - Scene II,"s
    Through your dominions for this enterprise,
    On such regards of"
725,ACT II - Scene II," safety and allowance
    As therein are set down.
  King. It likes us w"
726,ACT II - Scene II,"ell;
    And at our more consider'd time we'll read,  
    Answer, and t"
727,ACT II - Scene II,"hink upon this business.
    Meantime we thank you for your well-took la"
728,ACT II - Scene II,"bour.
    Go to your rest; at night we'll feast together.
    Most welco"
729,ACT II - Scene II,"me home!                       Exeunt Ambassadors.
  Pol. This business "
730,ACT II - Scene II,"is well ended.
    My liege, and madam, to expostulate
    What majesty "
731,ACT II - Scene II,"should be, what duty is,
    Why day is day, night is night, and time is"
732,ACT II - Scene II," time.
    Were nothing but to waste night, day, and time.
    Therefore"
733,ACT II - Scene II,", since brevity is the soul of wit,
    And tediousness the limbs and ou"
734,ACT II - Scene II,"tward flourishes,
    I will be brief. Your noble son is mad.
    Mad ca"
735,ACT II - Scene II,"ll I it; for, to define true madness,
    What is't but to be nothing el"
736,ACT II - Scene II,"se but mad?
    But let that go.
  Queen. More matter, with less art.
  "
737,ACT II - Scene II,"Pol. Madam, I swear I use no art at all.
    That he is mad, 'tis true: "
738,ACT II - Scene II,"'tis true 'tis pity;
    And pity 'tis 'tis true. A foolish figure!
    "
739,ACT II - Scene II,"But farewell it, for I will use no art.  
    Mad let us grant him then."
740,ACT II - Scene II," And now remains
    That we find out the cause of this effect-
    Or r"
741,ACT II - Scene II,"ather say, the cause of this defect,
    For this effect defective comes"
742,ACT II - Scene II," by cause.
    Thus it remains, and the remainder thus.
    Perpend.
   "
743,ACT II - Scene II," I have a daughter (have while she is mine),
    Who in her duty and obe"
744,ACT II - Scene II,"dience, mark,
    Hath given me this. Now gather, and surmise.
         "
745,ACT II - Scene II,"                                    [Reads] the letter.
    'To the cele"
746,ACT II - Scene II,"stial, and my soul's idol, the most beautified
      Ophelia,'-

    Tha"
747,ACT II - Scene II,"t's an ill phrase, a vile phrase; 'beautified' is a vile
      phrase.
 "
748,ACT II - Scene II,"   But you shall hear. Thus:
                                           "
749,ACT II - Scene II,"             [Reads.]
    'In her excellent white bosom, these, &c.'
  Q"
750,ACT II - Scene II,"ueen. Came this from Hamlet to her?
  Pol. Good madam, stay awhile. I wi"
751,ACT II - Scene II,"ll be faithful.     [Reads.]  

          'Doubt thou the stars are fire"
752,ACT II - Scene II,";
            Doubt that the sun doth move;
          Doubt truth to be "
753,ACT II - Scene II,"a liar;
            But never doubt I love.
      'O dear Ophelia, I am "
754,ACT II - Scene II,"ill at these numbers; I have not art to
    reckon my groans; but that I"
755,ACT II - Scene II," love thee best, O most best, believe
    it. Adieu.
      'Thine evermo"
756,ACT II - Scene II,"re, most dear lady, whilst this machine is to him,
                     "
757,ACT II - Scene II,"                                     HAMLET.'

    This, in obedience, h"
758,ACT II - Scene II,"ath my daughter shown me;
    And more above, hath his solicitings,
    "
759,ACT II - Scene II,"As they fell out by time, by means, and place,
    All given to mine ear"
760,ACT II - Scene II,".
  King. But how hath she
    Receiv'd his love?
  Pol. What do you thi"
761,ACT II - Scene II,"nk of me?
  King. As of a man faithful and honourable.
  Pol. I would fa"
762,ACT II - Scene II,"in prove so. But what might you think,  
    When I had seen this hot lo"
763,ACT II - Scene II,"ve on the wing
    (As I perceiv'd it, I must tell you that,
    Before "
764,ACT II - Scene II,"my daughter told me), what might you,
    Or my dear Majesty your queen "
765,ACT II - Scene II,"here, think,
    If I had play'd the desk or table book,
    Or given my"
766,ACT II - Scene II," heart a winking, mute and dumb,
    Or look'd upon this love with idle "
767,ACT II - Scene II,"sight?
    What might you think? No, I went round to work
    And my you"
768,ACT II - Scene II,"ng mistress thus I did bespeak:
    'Lord Hamlet is a prince, out of thy"
769,ACT II - Scene II," star.
    This must not be.' And then I prescripts gave her,
    That s"
770,ACT II - Scene II,"he should lock herself from his resort,
    Admit no messengers, receive"
771,ACT II - Scene II," no tokens.
    Which done, she took the fruits of my advice,
    And he"
772,ACT II - Scene II,", repulsed, a short tale to make,
    Fell into a sadness, then into a f"
773,ACT II - Scene II,"ast,
    Thence to a watch, thence into a weakness,
    Thence to a ligh"
774,ACT II - Scene II,"tness, and, by this declension,
    Into the madness wherein now he rave"
775,ACT II - Scene II,"s,
    And all we mourn for.  
  King. Do you think 'tis this?
  Queen. "
776,ACT II - Scene II,"it may be, very like.
  Pol. Hath there been such a time- I would fain k"
777,ACT II - Scene II,"now that-
    That I have Positively said ''Tis so,'
    When it prov'd "
778,ACT II - Scene II,"otherwise.?
  King. Not that I know.
  Pol. [points to his head and shou"
779,ACT II - Scene II,"lder] Take this from this, if this
      be otherwise.
    If circumstan"
780,ACT II - Scene II,"ces lead me, I will find
    Where truth is hid, though it were hid inde"
781,ACT II - Scene II,"ed
    Within the centre.
  King. How may we try it further?
  Pol. You "
782,ACT II - Scene II,"know sometimes he walks four hours together
    Here in the lobby.
  Que"
783,ACT II - Scene II,"en. So he does indeed.
  Pol. At such a time I'll loose my daughter to h"
784,ACT II - Scene II,"im.
    Be you and I behind an arras then.
    Mark the encounter. If he"
785,ACT II - Scene II," love her not,
    And he not from his reason fall'n thereon
    Let me "
786,ACT II - Scene II,"be no assistant for a state,  
    But keep a farm and carters.
  King. "
787,ACT II - Scene II,"We will try it.

                 Enter Hamlet, reading on a book.

  Qu"
788,ACT II - Scene II,"een. But look where sadly the poor wretch comes reading.
  Pol. Away, I "
789,ACT II - Scene II,"do beseech you, both away
    I'll board him presently. O, give me leave"
790,ACT II - Scene II,".
                       Exeunt King and Queen, [with Attendants].
    H"
791,ACT II - Scene II,"ow does my good Lord Hamlet?
  Ham. Well, God-a-mercy.
  Pol. Do you kno"
792,ACT II - Scene II,"w me, my lord?
  Ham. Excellent well. You are a fishmonger.
  Pol. Not I"
793,ACT II - Scene II,", my lord.
  Ham. Then I would you were so honest a man.
  Pol. Honest, "
794,ACT II - Scene II,"my lord?
  Ham. Ay, sir. To be honest, as this world goes, is to be one "
795,ACT II - Scene II,"man
    pick'd out of ten thousand.
  Pol. That's very true, my lord.
  "
796,ACT II - Scene II,"Ham. For if the sun breed maggots in a dead dog, being a god  
    kissi"
797,ACT II - Scene II,"ng carrion- Have you a daughter?
  Pol. I have, my lord.
  Ham. Let her "
798,ACT II - Scene II,"not walk i' th' sun. Conception is a blessing, but not
    as your daugh"
799,ACT II - Scene II,"ter may conceive. Friend, look to't.
  Pol. [aside] How say you by that?"
800,ACT II - Scene II," Still harping on my daughter. Yet
    he knew me not at first. He said "
801,ACT II - Scene II,"I was a fishmonger. He is far
    gone, far gone! And truly in my youth "
802,ACT II - Scene II,"I suff'red much extremity
    for love- very near this. I'll speak to hi"
803,ACT II - Scene II,"m again.- What do you
    read, my lord?
  Ham. Words, words, words.
  P"
804,ACT II - Scene II,"ol. What is the matter, my lord?
  Ham. Between who?
  Pol. I mean, the "
805,ACT II - Scene II,"matter that you read, my lord.
  Ham. Slanders, sir; for the satirical r"
806,ACT II - Scene II,"ogue says here that old men
    have grey beards; that their faces are w"
807,ACT II - Scene II,"rinkled; their eyes
    purging thick amber and plum-tree gum; and that "
808,ACT II - Scene II,"they have a
    plentiful lack of wit, together with most weak hams. All"
809,ACT II - Scene II," which,
    sir, though I most powerfully and potently believe, yet I ho"
810,ACT II - Scene II,"ld it
    not honesty to have it thus set down; for you yourself, sir,
 "
811,ACT II - Scene II,"   should be old as I am if, like a crab, you could go backward.  
  Pol"
812,ACT II - Scene II,". [aside] Though this be madness, yet there is a method in't.-
   Will Y"
813,ACT II - Scene II,"ou walk out of the air, my lord?
  Ham. Into my grave?
  Pol. Indeed, th"
814,ACT II - Scene II,"at is out o' th' air. [Aside] How pregnant sometimes
    his replies are"
815,ACT II - Scene II,"! a happiness that often madness hits on, which
    reason and sanity co"
816,ACT II - Scene II,"uld not so prosperously be delivered of. I
    will leave him and sudden"
817,ACT II - Scene II,"ly contrive the means of meeting between
    him and my daughter.- My ho"
818,ACT II - Scene II,"nourable lord, I will most humbly take
    my leave of you.
  Ham. You c"
819,ACT II - Scene II,"annot, sir, take from me anything that I will more
    willingly part wi"
820,ACT II - Scene II,"thal- except my life, except my life, except my
    life,

             "
821,ACT II - Scene II,"       Enter Rosencrantz and Guildenstern.

  Pol. Fare you well, my lor"
822,ACT II - Scene II,"d.
  Ham. These tedious old fools!
  Pol. You go to seek the Lord Hamlet"
823,ACT II - Scene II,". There he is.
  Ros. [to Polonius] God save you, sir!
                 "
824,ACT II - Scene II,"                               Exit [Polonius].  
  Guil. My honour'd lo"
825,ACT II - Scene II,"rd!
  Ros. My most dear lord!
  Ham. My excellent good friends! How dost"
826,ACT II - Scene II," thou, Guildenstern? Ah,
    Rosencrantz! Good lads, how do ye both?
  R"
827,ACT II - Scene II,"os. As the indifferent children of the earth.
  Guil. Happy in that we a"
828,ACT II - Scene II,"re not over-happy.
    On Fortune's cap we are not the very button.
  Ha"
829,ACT II - Scene II,"m. Nor the soles of her shoe?
  Ros. Neither, my lord.
  Ham. Then you l"
830,ACT II - Scene II,"ive about her waist, or in the middle of her
    favours?
  Guil. Faith,"
831,ACT II - Scene II," her privates we.
  Ham. In the secret parts of Fortune? O! most true! s"
832,ACT II - Scene II,"he is a
    strumpet. What news ?
  Ros. None, my lord, but that the wor"
833,ACT II - Scene II,"ld's grown honest.
  Ham. Then is doomsday near! But your news is not tr"
834,ACT II - Scene II,"ue. Let me
    question more in particular. What have you, my good frien"
835,ACT II - Scene II,"ds,
    deserved at the hands of Fortune that she sends you to prison
  "
836,ACT II - Scene II,"  hither?
  Guil. Prison, my lord?  
  Ham. Denmark's a prison.
  Ros. T"
837,ACT II - Scene II,"hen is the world one.
  Ham. A goodly one; in which there are many confi"
838,ACT II - Scene II,"nes, wards, and
    dungeons, Denmark being one o' th' worst.
  Ros. We "
839,ACT II - Scene II,"think not so, my lord.
  Ham. Why, then 'tis none to you; for there is n"
840,ACT II - Scene II,"othing either good
    or bad but thinking makes it so. To me it is a pr"
841,ACT II - Scene II,"ison.
  Ros. Why, then your ambition makes it one. 'Tis too narrow for y"
842,ACT II - Scene II,"our
    mind.
  Ham. O God, I could be bounded in a nutshell and count m"
843,ACT II - Scene II,"yself a
    king of infinite space, were it not that I have bad dreams.
"
844,ACT II - Scene II,"  Guil. Which dreams indeed are ambition; for the very substance of
    "
845,ACT II - Scene II,"the ambitious is merely the shadow of a dream.
  Ham. A dream itself is "
846,ACT II - Scene II,"but a shadow.
  Ros. Truly, and I hold ambition of so airy and light a q"
847,ACT II - Scene II,"uality that
    it is but a shadow's shadow.
  Ham. Then are our beggars"
848,ACT II - Scene II," bodies, and our monarchs and outstretch'd
    heroes the beggars' shado"
849,ACT II - Scene II,"ws. Shall we to th' court? for, by my
    fay, I cannot reason.
  Both. "
850,ACT II - Scene II,"We'll wait upon you.  
  Ham. No such matter! I will not sort you with t"
851,ACT II - Scene II,"he rest of my
    servants; for, to speak to you like an honest man, I a"
852,ACT II - Scene II,"m most
    dreadfully attended. But in the beaten way of friendship, wha"
853,ACT II - Scene II,"t
    make you at Elsinore?
  Ros. To visit you, my lord; no other occas"
854,ACT II - Scene II,"ion.
  Ham. Beggar that I am, I am even poor in thanks; but I thank you;"
855,ACT II - Scene II,"
    and sure, dear friends, my thanks are too dear a halfpenny. Were
  "
856,ACT II - Scene II,"  you not sent for? Is it your own inclining? Is it a free
    visitatio"
857,ACT II - Scene II,"n? Come, deal justly with me. Come, come! Nay, speak.
  Guil. What shoul"
858,ACT II - Scene II,"d we say, my lord?
  Ham. Why, anything- but to th' purpose. You were se"
859,ACT II - Scene II,"nt for; and
    there is a kind of confession in your looks, which your "
860,ACT II - Scene II,"modesties
    have not craft enough to colour. I know the good King and "
861,ACT II - Scene II,"Queen
    have sent for you.
  Ros. To what end, my lord?
  Ham. That yo"
862,ACT II - Scene II,"u must teach me. But let me conjure you by the rights
    of our fellows"
863,ACT II - Scene II,"hip, by the consonancy of our youth, by the
    obligation of our ever-p"
864,ACT II - Scene II,"reserved love, and by what more dear a
    better proposer could charge "
865,ACT II - Scene II,"you withal, be even and direct with
    me, whether you were sent for or"
866,ACT II - Scene II," no.  
  Ros. [aside to Guildenstern] What say you?
  Ham. [aside] Nay t"
867,ACT II - Scene II,"hen, I have an eye of you.- If you love me, hold
    not off.
  Guil. My"
868,ACT II - Scene II," lord, we were sent for.
  Ham. I will tell you why. So shall my anticip"
869,ACT II - Scene II,"ation prevent your
    discovery, and your secrecy to the King and Queen"
870,ACT II - Scene II," moult no
    feather. I have of late- but wherefore I know not- lost al"
871,ACT II - Scene II,"l my
    mirth, forgone all custom of exercises; and indeed, it goes so
"
872,ACT II - Scene II,"    heavily with my disposition that this goodly frame, the earth,
    s"
873,ACT II - Scene II,"eems to me a sterile promontory; this most excellent canopy, the
    air"
874,ACT II - Scene II,", look you, this brave o'erhanging firmament, this majestical
    roof f"
875,ACT II - Scene II,"retted with golden fire- why, it appeareth no other thing
    to me than"
876,ACT II - Scene II," a foul and pestilent congregation of vapours. What a
    piece of work "
877,ACT II - Scene II,"is a man! how noble in reason! how infinite in
    faculties! in form an"
878,ACT II - Scene II,"d moving how express and admirable! in
    action how like an angel! in "
879,ACT II - Scene II,"apprehension how like a god! the
    beauty of the world, the paragon of"
880,ACT II - Scene II," animals! And yet to me what
    is this quintessence of dust? Man delig"
881,ACT II - Scene II,"hts not me- no, nor woman
    neither, though by your smiling you seem t"
882,ACT II - Scene II,"o say so.
  Ros. My lord, there was no such stuff in my thoughts.  
  Ha"
883,ACT II - Scene II,"m. Why did you laugh then, when I said 'Man delights not me'?
  Ros. To "
884,ACT II - Scene II,"think, my lord, if you delight not in man, what lenten
    entertainment"
885,ACT II - Scene II," the players shall receive from you. We coted them
    on the way, and h"
886,ACT II - Scene II,"ither are they coming to offer you service.
  Ham. He that plays the kin"
887,ACT II - Scene II,"g shall be welcome- his Majesty shall
    have tribute of me; the advent"
888,ACT II - Scene II,"urous knight shall use his foil and
    target; the lover shall not sigh"
889,ACT II - Scene II," gratis; the humorous man shall
    end his part in peace; the clown sha"
890,ACT II - Scene II,"ll make those laugh whose
    lungs are tickle o' th' sere; and the lady"
891,ACT II - Scene II," shall say her mind
    freely, or the blank verse shall halt fort. What"
892,ACT II - Scene II," players are
    they?
  Ros. Even those you were wont to take such deli"
893,ACT II - Scene II,"ght in, the
    tragedians of the city.
  Ham. How chances it they trave"
894,ACT II - Scene II,"l? Their residence, both in
    reputation and profit, was better both w"
895,ACT II - Scene II,"ays.
  Ros. I think their inhibition comes by the means of the late
    "
896,ACT II - Scene II,"innovation.
  Ham. Do they hold the same estimation they did when I was "
897,ACT II - Scene II,"in the
    city? Are they so follow'd?
  Ros. No indeed are they not.  
"
898,ACT II - Scene II,"  Ham. How comes it? Do they grow rusty?
  Ros. Nay, their endeavour kee"
899,ACT II - Scene II,"ps in the wonted pace; but there is,
    sir, an eyrie of children, litt"
900,ACT II - Scene II,"le eyases, that cry out on the top
    of question and are most tyrannic"
901,ACT II - Scene II,"ally clapp'd fort. These are now
    the fashion, and so berattle the co"
902,ACT II - Scene II,"mmon stages (so they call
    them) that many wearing rapiers are afraid"
903,ACT II - Scene II," of goosequills and
    dare scarce come thither.
  Ham. What, are they "
904,ACT II - Scene II,"children? Who maintains 'em? How are they
    escoted? Will they pursue "
905,ACT II - Scene II,"the quality no longer than they can
    sing? Will they not say afterwar"
906,ACT II - Scene II,"ds, if they should grow
    themselves to common players (as it is most "
907,ACT II - Scene II,"like, if their means
    are no better), their writers do them wrong to "
908,ACT II - Scene II,"make them exclaim
    against their own succession.
  Ros. Faith, there "
909,ACT II - Scene II,"has been much to do on both sides; and the nation
    holds it no sin to"
910,ACT II - Scene II," tarre them to controversy. There was, for a
    while, no money bid for"
911,ACT II - Scene II," argument unless the poet and the player
    went to cuffs in the questi"
912,ACT II - Scene II,"on.
  Ham. Is't possible?
  Guil. O, there has been much throwing about "
913,ACT II - Scene II,"of brains.
  Ham. Do the boys carry it away?  
  Ros. Ay, that they do, "
914,ACT II - Scene II,"my lord- Hercules and his load too.
  Ham. It is not very strange; for m"
915,ACT II - Scene II,"y uncle is King of Denmark, and
    those that would make mows at him wh"
916,ACT II - Scene II,"ile my father lived give
    twenty, forty, fifty, a hundred ducats apie"
917,ACT II - Scene II,"ce for his picture in
    little. 'Sblood, there is something in this mo"
918,ACT II - Scene II,"re than natural, if
    philosophy could find it out.

                 "
919,ACT II - Scene II,"    Flourish for the Players.

  Guil. There are the players.
  Ham. Gen"
920,ACT II - Scene II,"tlemen, you are welcome to Elsinore. Your hands, come! Th'
    appurtena"
921,ACT II - Scene II,"nce of welcome is fashion and ceremony. Let me comply
    with you in th"
922,ACT II - Scene II,"is garb, lest my extent to the players (which I
    tell you must show f"
923,ACT II - Scene II,"airly outwards) should more appear like
    entertainment than yours. Yo"
924,ACT II - Scene II,"u are welcome. But my uncle-father
    and aunt-mother are deceiv'd.
  G"
925,ACT II - Scene II,"uil. In what, my dear lord?
  Ham. I am but mad north-north-west. When t"
926,ACT II - Scene II,"he wind is southerly I
    know a hawk from a handsaw.
  
              "
927,ACT II - Scene II,"              Enter Polonius.

  Pol. Well be with you, gentlemen!
  Ham"
928,ACT II - Scene II,". Hark you, Guildenstern- and you too- at each ear a hearer!
    That gr"
929,ACT II - Scene II,"eat baby you see there is not yet out of his swaddling
    clouts.
  Ros"
930,ACT II - Scene II,". Happily he's the second time come to them; for they say an old
    man"
931,ACT II - Scene II," is twice a child.
  Ham. I will prophesy he comes to tell me of the pla"
